시도,시군구,법정동,고등학교수,중학교수,초등학교수,총학교수
경기도,파주시,야당동,1,2,3,6
경기도,파주시,야동동,1,1,0,2
경기도,파주시,와동동,1,2,3,6
경기도,파주시,월롱면,1,1,2,4
경기도,파주시,적성면,2,2,3,7
경기도,파주시,조리읍,1,1,4,6
경기도,파주시,탄현면,0,1,4,5
경기도,파주시,파주읍,2,2,2,6
경기도,파주시,파평면,0,1,3,4
경기도,평택시,가재동,0,0,1,1
경기도,평택시,고덕동,0,1,3,4
경기도,평택시,고덕면,1,1,3,5
경기도,평택시,군문동,0,0,1,1
경기도,평택시,동삭동,0,0,3,3
경기도,평택시,비전동,6,5,6,17
경기도,평택시,서정동,1,1,4,6
경기도,평택시,서탄면,0,0,2,2
경기도,평택시,세교동,1,1,4,6
경기도,평택시,소사동,0,0,1,1
경기도,평택시,신장동,1,1,1,3
경기도,평택시,안중읍,3,3,4,10
경기도,평택시,오성면,0,1,2,3
경기도,평택시,용이동,0,2,3,5
경기도,평택시,이충동,2,1,2,5
경기도,평택시,장당동,1,2,1,4
경기도,평택시,장안동,1,1,0,2
경기도,평택시,죽백동,0,1,3,4
경기도,평택시,지산동,0,1,3,4
경기도,평택시,지제동,0,0,1,1
경기도,평택시,진위면,1,1,3,5
경기도,평택시,청북읍,1,2,5,8
경기도,평택시,칠원동,0,1,1,2
경기도,평택시,팽성읍,1,1,4,6
경기도,평택시,평택동,0,0,1,1
경기도,평택시,포승읍,0,2,4,6
경기도,평택시,합정동,1,0,2,3
경기도,평택시,현덕면,0,0,3,3
경기도,포천시,가산면,0,1,3,4
경기도,포천시,관인면,1,1,1,3
경기도,포천시,군내면,1,0,1,2
경기도,포천시,내촌면,0,1,1,2
경기도,포천시,선단동,0,0,1,1
경기도,포천시,소흘읍,2,4,6,12
경기도,포천시,신북면,0,3,4,7
경기도,포천시,신읍동,1,0,1,2
경기도,포천시,영북면,1,1,1,3
경기도,포천시,영중면,0,1,1,2
경기도,포천시,이동면,0,1,3,4
경기도,포천시,일동면,1,1,2,4
경기도,포천시,창수면,0,0,1,1
경기도,포천시,화현면,0,0,2,2
경기도,하남시,감이동,1,1,2,4
경기도,하남시,감일동,0,1,2,3
경기도,하남시,광암동,0,1,0,1
경기도,하남시,덕풍동,2,2,4,8
경기도,하남시,망월동,2,2,4,8
경기도,하남시,선동,1,2,1,4
경기도,하남시,신장동,1,3,3,7
경기도,하남시,창우동,2,1,2,5
경기도,하남시,풍산동,0,0,2,2
경기도,하남시,하산곡동,0,0,1,1
경기도,하남시,학암동,1,1,2,4
경기도,화성시,기산동,0,1,1,2
경기도,화성시,기안동,1,1,1,3
경기도,화성시,남양읍,1,2,5,8
경기도,화성시,능동,1,2,3,6
경기도,화성시,동탄면,1,2,1,4
경기도,화성시,마도면,0,1,2,3
경기도,화성시,매송면,0,0,2,2
경기도,화성시,목동,1,1,3,5
경기도,화성시,반송동,4,3,7,14
경기도,화성시,반월동,1,2,4,7
경기도,화성시,배양동,0,0,1,1
경기도,화성시,병점동,2,2,6,10
경기도,화성시,봉담읍,2,4,10,16
경기도,화성시,비봉면,1,1,2,4
경기도,화성시,산척동,1,1,3,5
경기도,화성시,새솔동,0,1,2,3
경기도,화성시,서신면,0,1,2,3
경기도,화성시,석우동,1,1,2,4
경기도,화성시,송동,0,1,1,2
경기도,화성시,송산동,0,1,1,2
경기도,화성시,송산면,2,1,3,6
경기도,화성시,안녕동,0,0,1,1
경기도,화성시,양감면,0,1,2,3
경기도,화성시,영천동,2,2,5,9
경기도,화성시,오산동,1,1,2,4
경기도,화성시,우정읍,2,2,3,7
경기도,화성시,장안면,0,1,4,5
경기도,화성시,장지동,1,1,4,6
경기도,화성시,정남면,0,1,2,3
경기도,화성시,진안동,0,1,2,3
경기도,화성시,청계동,1,2,6,9
경기도,화성시,팔탄면,0,0,3,3
경기도,화성시,향남읍,5,4,10,19
경상남도,거제시,거제면,2,1,2,5
경상남도,거제시,고현동,2,4,4,10
경상남도,거제시,남부면,0,0,1,1
경상남도,거제시,능포동,0,0,1,1
경상남도,거제시,동부면,0,1,2,3
경상남도,거제시,두모동,0,1,0,1
경상남도,거제시,둔덕면,0,1,1,2
경상남도,거제시,문동동,1,0,1,2
경상남도,거제시,사등면,0,1,4,5
경상남도,거제시,상동동,0,0,3,3
경상남도,거제시,수월동,0,1,1,2
경상남도,거제시,아주동,1,1,4,6
경상남도,거제시,양정동,0,0,2,2
경상남도,거제시,연초면,1,1,3,5
경상남도,거제시,옥포동,1,2,3,6
경상남도,거제시,일운면,0,1,1,2
경상남도,거제시,장목면,0,2,2,4
경상남도,거제시,장승포동,1,0,2,3
경상남도,거제시,장평동,0,1,2,3
경상남도,거제시,하청면,1,1,2,4
경상남도,거창군,가북면,0,0,1,1
경상남도,거창군,가조면,1,1,1,3
경상남도,거창군,거창읍,6,5,6,17
경상남도,거창군,고제면,0,1,1,2
경상남도,거창군,남상면,0,0,1,1
경상남도,거창군,남하면,0,0,1,1
경상남도,거창군,마리면,0,0,1,1
경상남도,거창군,북상면,0,0,1,1
경상남도,거창군,신원면,0,0,1,1
경상남도,거창군,웅양면,0,1,1,2
경상남도,거창군,위천면,0,1,1,2
경상남도,거창군,주상면,0,0,1,1
경상남도,고성군,개천면,0,0,1,1
경상남도,고성군,거류면,0,1,3,4
경상남도,고성군,고성읍,3,3,4,10
경상남도,고성군,구만면,0,0,1,1
경상남도,고성군,대가면,0,0,1,1
경상남도,고성군,동해면,0,1,1,2
경상남도,고성군,마암면,0,0,1,1
경상남도,고성군,삼산면,0,1,1,2
경상남도,고성군,상리면,0,0,1,1
경상남도,고성군,영오면,0,1,1,2
경상남도,고성군,영현면,0,0,1,1
경상남도,고성군,하이면,0,0,1,1
경상남도,고성군,하일면,0,0,1,1
경상남도,고성군,회화면,1,1,1,3
경상남도,김해시,관동동,0,1,3,4
경상남도,김해시,구산동,2,1,3,6
경상남도,김해시,내덕동,0,1,0,1
경상남도,김해시,내동,1,4,3,8
경상남도,김해시,대동면,0,1,3,4
경상남도,김해시,대성동,1,1,0,2
경상남도,김해시,대청동,1,1,2,4
경상남도,김해시,동상동,1,1,1,3
경상남도,김해시,무계동,0,0,1,1
경상남도,김해시,부곡동,1,1,4,6
경상남도,김해시,부원동,0,1,0,1
경상남도,김해시,삼계동,2,2,4,8
경상남도,김해시,삼문동,1,1,2,4
경상남도,김해시,삼방동,2,2,3,7
경상남도,김해시,삼정동,1,1,1,3
경상남도,김해시,상동면,0,0,2,2
경상남도,김해시,생림면,0,1,2,3
경상남도,김해시,서상동,0,0,1,1
경상남도,김해시,신문동,0,1,0,1
경상남도,김해시,안동,1,0,0,1
경상남도,김해시,어방동,0,1,2,3
경상남도,김해시,외동,4,1,4,9
경상남도,김해시,율하동,3,2,2,7
경상남도,김해시,장유동,0,1,2,3
경상남도,김해시,전하동,0,0,1,1
경상남도,김해시,주촌면,0,0,1,1
경상남도,김해시,지내동,0,1,1,2
경상남도,김해시,진례면,0,1,2,3
경상남도,김해시,진영읍,2,3,6,11
경상남도,김해시,한림면,0,1,3,4
경상남도,김해시,화목동,0,0,1,1
경상남도,남해군,고현면,1,0,2,3
경상남도,남해군,남면,1,1,1,3
경상남도,남해군,남해읍,1,2,2,5
경상남도,남해군,미조면,0,1,1,2
경상남도,남해군,삼동면,1,1,2,4
경상남도,남해군,상주면,0,1,1,2
경상남도,남해군,서면,0,0,1,1
경상남도,남해군,설천면,0,1,1,2
경상남도,남해군,이동면,1,1,1,3
경상남도,남해군,창선면,1,1,1,3
경상남도,밀양시,가곡동,1,1,1,3
경상남도,밀양시,내이동,3,2,1,6
경상남도,밀양시,내일동,1,0,0,1
경상남도,밀양시,단장면,0,1,2,3
경상남도,밀양시,무안면,1,1,1,3
경상남도,밀양시,부북면,0,0,2,2
경상남도,밀양시,산내면,0,1,2,3
경상남도,밀양시,산외면,0,0,1,1
경상남도,밀양시,삼랑진읍,1,1,3,5
경상남도,밀양시,삼문동,0,2,2,4
경상남도,밀양시,상남면,0,0,2,2
경상남도,밀양시,상동면,0,0,1,1
경상남도,밀양시,청도면,0,1,1,2
경상남도,밀양시,초동면,0,0,1,1
경상남도,밀양시,하남읍,1,1,1,3
경상남도,사천시,곤명면,0,1,1,2
경상남도,사천시,곤양면,1,1,1,3
경상남도,사천시,동금동,2,0,1,3
경상남도,사천시,벌리동,2,2,1,5
경상남도,사천시,봉남동,0,0,1,1
경상남도,사천시,사남면,0,0,2,2
경상남도,사천시,사천읍,1,1,2,4
경상남도,사천시,서동,0,0,1,1
경상남도,사천시,서포면,0,1,1,2
경상남도,사천시,선구동,0,0,1,1
경상남도,사천시,송포동,0,1,0,1
경상남도,사천시,용강동,0,2,0,2
경상남도,사천시,용현면,1,1,1,3
경상남도,사천시,정동면,2,1,2,5
경상남도,사천시,좌룡동,0,0,1,1
경상남도,사천시,죽림동,0,0,1,1
경상남도,사천시,축동면,0,0,1,1
경상남도,산청군,금서면,0,0,1,1
경상남도,산청군,단성면,2,1,1,4
경상남도,산청군,산청읍,1,1,1,3
경상남도,산청군,삼장면,0,0,1,1
경상남도,산청군,생비량면,1,0,1,2
경상남도,산청군,생초면,0,0,1,1
경상남도,산청군,시천면,1,1,2,4
경상남도,산청군,신등면,1,1,1,3
경상남도,산청군,신안면,1,0,2,3
경상남도,산청군,오부면,0,0,1,1
경상남도,산청군,차황면,0,0,1,1
경상남도,양산시,교동,2,1,0,3
경상남도,양산시,남부동,1,1,2,4
경상남도,양산시,덕계동,0,0,2,2
경상남도,양산시,동면,0,3,7,10
경상남도,양산시,명동,0,0,1,1
경상남도,양산시,물금읍,3,5,11,19
경상남도,양산시,북부동,1,1,1,3
경상남도,양산시,북정동,0,1,2,3
경상남도,양산시,삼호동,2,2,2,6
경상남도,양산시,상북면,0,1,3,4
경상남도,양산시,소주동,0,0,1,1
경상남도,양산시,신기동,0,0,1,1
경상남도,양산시,어곡동,1,0,1,2
경상남도,양산시,원동면,0,1,3,4
경상남도,양산시,중부동,0,0,2,2
경상남도,양산시,평산동,1,2,3,6
경상남도,양산시,하북면,1,1,2,4
경상남도,의령군,가례면,1,1,1,3
경상남도,의령군,궁류면,0,0,1,1
경상남도,의령군,낙서면,0,0,1,1
경상남도,의령군,대의면,0,0,1,1
경상남도,의령군,봉수면,0,0,1,1
경상남도,의령군,부림면,1,1,1,3
경상남도,의령군,용덕면,0,0,1,1
경상남도,의령군,유곡면,0,0,1,1
경상남도,의령군,의령읍,1,1,2,4
경상남도,의령군,정곡면,0,1,1,2
경상남도,의령군,지정면,0,1,1,2
경상남도,의령군,칠곡면,0,0,1,1
경상남도,의령군,화정면,0,0,1,1
경상남도,진주시,가좌동,1,2,3,6
경상남도,진주시,금곡면,0,1,1,2
경상남도,진주시,금산면,0,1,2,3
경상남도,진주시,내동면,0,0,1,1
경상남도,진주시,대곡면,1,1,1,3
경상남도,진주시,망경동,0,0,1,1
경상남도,진주시,명석면,0,1,1,2
경상남도,진주시,문산읍,0,0,1,1
경상남도,진주시,미천면,0,0,1,1
경상남도,진주시,봉곡동,0,0,1,1
경상남도,진주시,봉래동,0,0,1,1
경상남도,진주시,사봉면,0,1,1,2
경상남도,진주시,상대동,0,0,1,1
경상남도,진주시,상봉동,3,2,1,6
경상남도,진주시,상평동,2,1,1,4
경상남도,진주시,수곡면,1,1,1,3
경상남도,진주시,신안동,0,0,3,3
경상남도,진주시,이반성면,0,0,1,1
경상남도,진주시,이현동,1,2,1,4
경상남도,진주시,인사동,0,0,1,1
경상남도,진주시,일반성면,1,0,1,2
경상남도,진주시,장재동,2,0,0,2
경상남도,진주시,정촌면,0,0,2,2
경상남도,진주시,주약동,0,0,1,1
경상남도,진주시,지수면,0,1,1,2
경상남도,진주시,진성면,2,0,1,3
경상남도,진주시,집현면,0,0,1,1
경상남도,진주시,초전동,2,1,4,7
경상남도,진주시,충무공동,1,2,3,6
경상남도,진주시,칠암동,0,1,1,2
경상남도,진주시,판문동,0,0,1,1
경상남도,진주시,평거동,2,2,3,7
경상남도,진주시,하대동,2,2,2,6
경상남도,진주시,호탄동,1,0,0,1
경상남도,창녕군,계성면,0,0,1,1
경상남도,창녕군,고암면,1,0,1,2
경상남도,창녕군,길곡면,0,0,1,1
경상남도,창녕군,남지읍,1,2,2,5
경상남도,창녕군,대지면,1,0,1,2
경상남도,창녕군,대합면,1,1,1,3
경상남도,창녕군,도천면,0,0,1,1
경상남도,창녕군,부곡면,0,1,2,3
경상남도,창녕군,성산면,0,1,1,2
경상남도,창녕군,영산면,1,1,1,3
경상남도,창녕군,유어면,0,0,1,1
경상남도,창녕군,이방면,1,1,2,4
경상남도,창녕군,장마면,0,0,1,1
경상남도,창녕군,창녕읍,2,3,2,7
경상남도,창원시 마산합포구,가포동,1,0,1,2
경상남도,창원시 마산합포구,교방동,1,1,1,3
경상남도,창원시 마산합포구,구산면,0,1,3,4
경상남도,창원시 마산합포구,대내동,0,0,1,1
경상남도,창원시 마산합포구,문화동,1,1,0,2
경상남도,창원시 마산합포구,산호동,1,1,3,5
경상남도,창원시 마산합포구,상남동,0,0,1,1
경상남도,창원시 마산합포구,성호동,0,0,1,1
경상남도,창원시 마산합포구,신월동,1,0,0,1
경상남도,창원시 마산합포구,완월동,3,1,2,6
경상남도,창원시 마산합포구,월영동,0,1,3,4
경상남도,창원시 마산합포구,자산동,0,1,1,2
경상남도,창원시 마산합포구,장군동1가,0,0,1,1
경상남도,창원시 마산합포구,진동면,2,1,2,5
경상남도,창원시 마산합포구,진북면,0,0,1,1
경상남도,창원시 마산합포구,진전면,0,1,1,2
경상남도,창원시 마산합포구,해운동,0,1,0,1
경상남도,창원시 마산합포구,현동,0,1,1,2
경상남도,창원시 마산회원구,구암동,1,1,1,3
경상남도,창원시 마산회원구,내서읍,2,4,8,14
경상남도,창원시 마산회원구,두척동,0,0,1,1
경상남도,창원시 마산회원구,봉암동,1,1,1,3
경상남도,창원시 마산회원구,석전동,0,0,2,2
경상남도,창원시 마산회원구,양덕동,1,0,2,3
경상남도,창원시 마산회원구,합성동,1,3,2,6
경상남도,창원시 마산회원구,회성동,0,1,0,1
경상남도,창원시 마산회원구,회원동,1,3,2,6
경상남도,창원시 성산구,가음동,1,1,2,4
경상남도,창원시 성산구,가음정동,0,1,0,1
경상남도,창원시 성산구,남양동,0,0,2,2
경상남도,창원시 성산구,내동,1,0,0,1
경상남도,창원시 성산구,대방동,1,2,3,6
경상남도,창원시 성산구,반림동,0,3,1,4
경상남도,창원시 성산구,반지동,0,1,1,2
경상남도,창원시 성산구,사파동,1,1,2,4
경상남도,창원시 성산구,상남동,1,1,4,6
경상남도,창원시 성산구,성주동,0,1,1,2
경상남도,창원시 성산구,신촌동,0,1,1,2
경상남도,창원시 성산구,안민동,0,1,1,2
경상남도,창원시 성산구,외동,1,1,0,2
경상남도,창원시 성산구,중앙동,3,1,2,6
경상남도,창원시 성산구,토월동,1,0,0,1
경상남도,창원시 의창구,대산면,1,1,4,6
경상남도,창원시 의창구,대원동,0,0,1,1
경상남도,창원시 의창구,도계동,1,2,1,4
경상남도,창원시 의창구,동읍,0,2,4,6
경상남도,창원시 의창구,두대동,1,0,0,1
경상남도,창원시 의창구,명곡동,1,0,1,2
경상남도,창원시 의창구,명서동,1,2,2,5
경상남도,창원시 의창구,반계동,0,0,1,1
경상남도,창원시 의창구,봉곡동,2,1,1,4
경상남도,창원시 의창구,봉림동,0,0,1,1
경상남도,창원시 의창구,북면,1,2,6,9
경상남도,창원시 의창구,사림동,0,1,1,2
경상남도,창원시 의창구,서상동,1,0,2,3
경상남도,창원시 의창구,소계동,1,0,0,1
경상남도,창원시 의창구,소답동,0,0,1,1
경상남도,창원시 의창구,신월동,1,2,1,4
경상남도,창원시 의창구,용호동,2,0,2,4
경상남도,창원시 의창구,중동,0,0,1,1
경상남도,창원시 의창구,팔용동,2,2,2,6
경상남도,창원시 진해구,경화동,1,1,1,3
경상남도,창원시 진해구,남문동,0,1,1,2
경상남도,창원시 진해구,도천동,0,0,1,1
경상남도,창원시 진해구,두동,0,1,0,1
경상남도,창원시 진해구,마천동,0,0,1,1
경상남도,창원시 진해구,석동,1,1,3,5
경상남도,창원시 진해구,성내동,1,0,0,1
경상남도,창원시 진해구,안골동,0,0,1,1
경상남도,창원시 진해구,여좌동,2,2,1,5
경상남도,창원시 진해구,용원동,1,2,2,5
경상남도,창원시 진해구,자은동,0,2,3,5
경상남도,창원시 진해구,장천동,0,0,1,1
경상남도,창원시 진해구,제황산동,0,0,2,2
경상남도,창원시 진해구,청안동,0,1,1,2
경상남도,창원시 진해구,태백동,0,0,1,1
경상남도,창원시 진해구,풍호동,0,1,1,2
경상남도,통영시,광도면,1,1,4,6
경상남도,통영시,도남동,0,0,2,2
경상남도,통영시,도산면,0,1,1,2
경상남도,통영시,도천동,1,1,1,3
경상남도,통영시,명정동,0,0,1,1
경상남도,통영시,무전동,0,1,1,2
경상남도,통영시,미수동,0,0,1,1
경상남도,통영시,봉평동,1,1,0,2
경상남도,통영시,북신동,1,0,1,2
경상남도,통영시,사량면,0,1,1,2
경상남도,통영시,산양읍,0,1,2,3
경상남도,통영시,욕지면,0,1,2,3
경상남도,통영시,용남면,1,1,2,4
경상남도,통영시,인평동,0,2,1,3
경상남도,통영시,정량동,0,0,1,1
경상남도,통영시,한산면,0,1,1,2
경상남도,하동군,고전면,0,0,1,1
경상남도,하동군,금남면,1,1,2,4
경상남도,하동군,금성면,0,0,2,2
경상남도,하동군,북천면,0,0,1,1
경상남도,하동군,악양면,0,1,1,2
경상남도,하동군,양보면,0,1,0,1
경상남도,하동군,옥종면,1,1,1,3
경상남도,하동군,적량면,0,0,1,1
경상남도,하동군,진교면,1,1,1,3
경상남도,하동군,청암면,0,1,2,3
경상남도,하동군,하동읍,2,2,1,5
경상남도,하동군,화개면,0,1,3,4
경상남도,하동군,횡천면,0,0,1,1
경상남도,함안군,가야읍,2,2,3,7
경상남도,함안군,군북면,1,1,2,4
경상남도,함안군,대산면,1,1,1,3
경상남도,함안군,법수면,0,0,1,1
경상남도,함안군,산인면,0,0,2,2
경상남도,함안군,여항면,0,0,1,1
경상남도,함안군,칠서면,1,2,2,5
경상남도,함안군,칠원읍,0,1,4,5
경상남도,함안군,함안면,0,1,1,2
경상남도,함양군,마천면,0,1,1,2
경상남도,함양군,백전면,0,0,1,1
경상남도,함양군,병곡면,0,0,1,1
경상남도,함양군,서상면,1,1,1,3
경상남도,함양군,서하면,0,0,1,1
경상남도,함양군,수동면,0,1,1,2
경상남도,함양군,안의면,1,1,1,3
경상남도,함양군,유림면,0,0,1,1
경상남도,함양군,지곡면,0,0,1,1
경상남도,함양군,함양읍,2,2,3,7
경상남도,함양군,휴천면,0,0,1,1
경상남도,합천군,가야면,0,1,1,2
경상남도,합천군,가회면,0,1,1,2
경상남도,합천군,대병면,0,1,1,2
경상남도,합천군,대양면,0,0,1,1
경상남도,합천군,덕곡면,0,0,1,1
경상남도,합천군,묘산면,0,1,1,2
경상남도,합천군,봉산면,0,0,1,1
경상남도,합천군,삼가면,1,1,1,3
경상남도,합천군,쌍백면,0,0,1,1
경상남도,합천군,쌍책면,0,0,1,1
경상남도,합천군,야로면,1,1,1,3
경상남도,합천군,용주면,0,0,1,1
경상남도,합천군,율곡면,0,0,1,1
경상남도,합천군,적중면,1,0,1,2
경상남도,합천군,청덕면,0,0,1,1
경상남도,합천군,초계면,1,1,1,3
경상남도,합천군,합천읍,2,2,2,6
경상북도,경산시,갑제동,1,0,0,1
경상북도,경산시,계양동,1,1,1,3
경상북도,경산시,남산면,1,0,1,2
경상북도,경산시,남천면,0,0,1,1
경상북도,경산시,백천동,1,2,1,4
경상북도,경산시,사동,1,1,2,4
경상북도,경산시,사정동,0,1,0,1
경상북도,경산시,삼남동,0,0,1,1
경상북도,경산시,신교동,0,1,0,1
경상북도,경산시,압량읍,0,1,2,3
경상북도,경산시,옥곡동,2,1,1,4
경상북도,경산시,옥산동,0,0,3,3
경상북도,경산시,와촌면,0,0,3,3
경상북도,경산시,용성면,0,1,1,2
경상북도,경산시,임당동,0,0,1,1
경상북도,경산시,자인면,2,2,1,5
경상북도,경산시,중방동,0,0,2,2
경상북도,경산시,진량읍,1,2,5,8
경상북도,경산시,평산동,0,0,1,1
경상북도,경산시,하양읍,2,2,4,8
경상북도,경주시,감포읍,1,1,1,3
경상북도,경주시,강동면,0,0,2,2
경상북도,경주시,건천읍,1,1,3,5
경상북도,경주시,구정동,0,0,1,1
경상북도,경주시,구황동,0,0,1,1
경상북도,경주시,내남면,1,0,1,2
경상북도,경주시,노서동,0,0,1,1
경상북도,경주시,동방동,0,0,1,1
경상북도,경주시,동천동,0,0,2,2
경상북도,경주시,북부동,0,0,1,1
경상북도,경주시,사정동,1,0,1,2
경상북도,경주시,산내면,0,1,1,2
경상북도,경주시,서면,0,1,1,2
경상북도,경주시,서악동,0,1,0,1
경상북도,경주시,성건동,1,0,1,2
경상북도,경주시,시래동,1,1,0,2
경상북도,경주시,안강읍,2,2,5,9
경상북도,경주시,양남면,0,1,2,3
경상북도,경주시,양북면,1,1,1,3
경상북도,경주시,외동읍,1,1,6,8
경상북도,경주시,용강동,1,1,2,4
경상북도,경주시,인왕동,1,1,0,2
경상북도,경주시,천군동,0,0,1,1
경상북도,경주시,천북면,1,0,2,3
경상북도,경주시,충효동,3,2,1,6
경상북도,경주시,현곡면,1,1,3,5
경상북도,경주시,황성동,1,3,2,6
경상북도,경주시,황오동,1,1,0,2
경상북도,고령군,개진면,0,1,1,2
경상북도,고령군,다산면,0,1,1,2
경상북도,고령군,대가야읍,2,1,1,4
경상북도,고령군,덕곡면,0,0,1,1
경상북도,고령군,성산면,0,1,2,3
경상북도,고령군,쌍림면,0,1,1,2
경상북도,고령군,우곡면,0,1,1,2
경상북도,고령군,운수면,0,0,1,1
경상북도,구미시,거의동,0,1,0,1
경상북도,구미시,고아읍,1,1,5,7
경상북도,구미시,공단동,1,0,1,2
경상북도,구미시,광평동,1,1,1,3
경상북도,구미시,구평동,1,1,3,5
경상북도,구미시,남통동,1,0,1,2
경상북도,구미시,도개면,1,1,1,3
경상북도,구미시,도량동,2,2,5,9
경상북도,구미시,무을면,0,1,1,2
경상북도,구미시,봉곡동,2,3,2,7
경상북도,구미시,사곡동,1,0,1,2
경상북도,구미시,산동면,1,2,3,6
경상북도,구미시,산동읍,0,0,1,1
경상북도,구미시,상모동,1,0,2,3
경상북도,구미시,선산읍,1,1,1,3
경상북도,구미시,송정동,0,1,1,2
경상북도,구미시,신평동,0,1,2,3
경상북도,구미시,오태동,0,1,2,3
경상북도,구미시,옥계동,0,2,4,6
경상북도,구미시,옥성면,0,0,2,2
경상북도,구미시,원평동,0,1,2,3
경상북도,구미시,인의동,0,1,2,3
경상북도,구미시,임수동,1,0,0,1
경상북도,구미시,임은동,0,2,1,3
경상북도,구미시,장천면,1,1,1,3
경상북도,구미시,지산동,1,0,1,2
경상북도,구미시,진평동,0,1,1,2
경상북도,구미시,해평면,1,1,1,3
경상북도,구미시,형곡동,2,2,3,7
경상북도,구미시,황상동,1,0,1,2
경상북도,김천시,감문면,0,1,1,2
경상북도,김천시,감천면,0,0,1,1
경상북도,김천시,개령면,0,1,2,3
경상북도,김천시,교동,3,1,0,4
경상북도,김천시,구성면,0,0,1,1
경상북도,김천시,남산동,0,0,2,2
경상북도,김천시,다수동,0,0,1,1
경상북도,김천시,대덕면,0,1,1,2
경상북도,김천시,대항면,0,0,2,2
경상북도,김천시,모암동,1,0,1,2
경상북도,김천시,봉산면,0,0,1,1
경상북도,김천시,부곡동,1,1,2,4
경상북도,김천시,부항면,0,0,1,1
경상북도,김천시,삼락동,0,1,1,2
경상북도,김천시,성내동,0,1,0,1
경상북도,김천시,신음동,0,0,2,2
경상북도,김천시,아포읍,1,1,1,3
경상북도,김천시,어모면,0,1,2,3
경상북도,김천시,율곡동,2,2,3,7
경상북도,김천시,조마면,0,0,1,1
경상북도,김천시,증산면,0,0,1,1
경상북도,김천시,지례면,0,0,1,1
경상북도,김천시,지좌동,1,2,1,4
경상북도,김천시,평화동,1,1,0,2
경상북도,김천시,황금동,0,1,0,1
경상북도,문경시,가은읍,1,1,1,3
경상북도,문경시,농암면,0,0,2,2
경상북도,문경시,동로면,0,1,1,2
경상북도,문경시,마성면,0,1,1,2
경상북도,문경시,모전동,2,2,2,6
경상북도,문경시,문경읍,1,1,3,5
경상북도,문경시,산북면,0,1,2,3
경상북도,문경시,산양면,0,1,1,2
경상북도,문경시,신기동,0,0,1,1
경상북도,문경시,영순면,0,0,1,1
경상북도,문경시,유곡동,0,0,1,1
경상북도,문경시,점촌동,1,0,1,2
경상북도,문경시,호계면,0,0,1,1
경상북도,문경시,흥덕동,1,1,1,3
경상북도,봉화군,명호면,0,1,1,2
경상북도,봉화군,물야면,0,1,1,2
경상북도,봉화군,법전면,0,0,1,1
경상북도,봉화군,봉성면,0,0,2,2
경상북도,봉화군,봉화읍,2,1,3,6
경상북도,봉화군,상운면,0,0,1,1
경상북도,봉화군,석포면,0,1,1,2
경상북도,봉화군,소천면,0,1,2,3
경상북도,봉화군,재산면,0,0,1,1
경상북도,봉화군,춘양면,1,2,2,5
경상북도,상주시,계산동,2,1,0,3
경상북도,상주시,공검면,0,0,1,1
경상북도,상주시,공성면,1,1,1,3
경상북도,상주시,낙동면,0,2,2,4
경상북도,상주시,낙양동,1,1,0,2
경상북도,상주시,남성동,0,1,2,3
경상북도,상주시,내서면,0,1,1,2
경상북도,상주시,냉림동,0,0,1,1
경상북도,상주시,만산동,0,1,0,1
경상북도,상주시,모동면,1,1,2,4
경상북도,상주시,모서면,0,1,1,2
경상북도,상주시,복룡동,1,0,0,1
경상북도,상주시,사벌국면,0,0,1,1
경상북도,상주시,서문동,0,0,1,1
경상북도,상주시,성동동,0,0,1,1
경상북도,상주시,신봉동,1,0,0,1
경상북도,상주시,외남면,0,0,1,1
경상북도,상주시,외서면,0,0,2,2
경상북도,상주시,은척면,0,1,2,3
경상북도,상주시,이안면,0,0,1,1
경상북도,상주시,중동면,0,0,1,1
경상북도,상주시,지천동,0,0,1,1
경상북도,상주시,청리면,0,1,1,2
경상북도,상주시,함창읍,2,2,2,6
경상북도,상주시,헌신동,0,0,1,1
경상북도,상주시,화동면,0,1,1,2
경상북도,상주시,화북면,0,1,3,4
